array_size,task_count,task_id,element_count,working_set_bytes,access_pattern,access_pattern_encoded,stride,repeat_count,operation_count,locality_score,burst_time_ms
500000,500,93,1000,8000,random,2,1,5,5,0.1,0.058126
500000,500,94,1000,8000,random,2,1,5,5,0.1,0.057666
500000,500,95,1000,8000,random,2,1,5,5,0.1,0.05729
500000,500,96,1000,8000,random,2,1,5,5,0.1,0.058226
500000,500,97,1000,8000,random,2,1,5,5,0.1,0.058349
500000,500,98,1000,8000,random,2,1,5,5,0.1,0.057332
500000,500,99,1000,8000,random,2,1,5,5,0.1,0.057575
500000,500,100,1000,8000,random,2,1,5,5,0.1,0.057166
500000,500,101,1000,8000,random,2,1,5,5,0.1,0.05712
500000,500,102,1000,8000,random,2,1,5,5,0.1,0.05745
500000,500,103,1000,8000,random,2,1,5,5,0.1,0.058328
500000,500,104,1000,8000,random,2,1,5,5,0.1,0.057344
500000,500,105,1000,8000,random,2,1,5,5,0.1,0.057232
500000,500,106,1000,8000,random,2,1,5,5,0.1,0.057457
500000,500,107,1000,8000,random,2,1,5,5,0.1,0.057864
500000,500,108,1000,8000,random,2,1,5,5,0.1,0.05766
500000,500,109,1000,8000,random,2,1,5,5,0.1,0.088436
500000,500,110,1000,8000,random,2,1,5,5,0.1,0.057326
500000,500,111,1000,8000,random,2,1,5,5,0.1,0.05744
500000,500,112,1000,8000,random,2,1,5,5,0.1,0.057141
500000,500,113,1000,8000,random,2,1,5,5,0.1,0.058522
500000,500,114,1000,8000,random,2,1,5,5,0.1,0.058395
500000,500,115,1000,8000,random,2,1,5,5,0.1,0.057522
500000,500,116,1000,8000,random,2,1,5,5,0.1,0.057567
500000,500,117,1000,8000,random,2,1,5,5,0.1,0.057392
500000,500,118,1000,8000,random,2,1,5,5,0.1,0.058969
500000,500,119,1000,8000,random,2,1,5,5,0.1,0.057449
500000,500,120,1000,8000,random,2,1,5,5,0.1,0.057459
500000,500,121,1000,8000,random,2,1,5,5,0.1,0.079161
500000,500,122,1000,8000,random,2,1,5,5,0.1,0.057641
500000,500,123,1000,8000,random,2,1,5,5,0.1,0.057818
500000,500,124,1000,8000,random,2,1,5,5,0.1,0.058152
500000,500,125,1000,8000,random,2,1,5,5,0.1,0.058995
500000,500,126,1000,8000,random,2,1,5,5,0.1,0.057089
500000,500,127,1000,8000,random,2,1,5,5,0.1,0.058934
500000,500,128,1000,8000,random,2,1,5,5,0.1,0.058946
500000,500,129,1000,8000,random,2,1,5,5,0.1,0.057937
500000,500,130,1000,8000,random,2,1,5,5,0.1,0.05783
500000,500,131,1000,8000,random,2,1,5,5,0.1,0.057222
500000,500,132,1000,8000,random,2,1,5,5,0.1,0.060489
500000,500,133,1000,8000,random,2,1,5,5,0.1,0.057619
500000,500,134,1000,8000,random,2,1,5,5,0.1,0.057713
500000,500,135,1000,8000,random,2,1,5,5,0.1,0.058855
500000,500,136,1000,8000,random,2,1,5,5,0.1,0.057139
500000,500,137,1000,8000,random,2,1,5,5,0.1,0.057098
500000,500,138,1000,8000,random,2,1,5,5,0.1,0.057982
500000,500,139,1000,8000,random,2,1,5,5,0.1,0.057308
500000,500,140,1000,8000,random,2,1,5,5,0.1,0.057595
500000,500,141,1000,8000,random,2,1,5,5,0.1,0.057955
500000,500,142,1000,8000,random,2,1,5,5,0.1,0.057703
500000,500,143,1000,8000,random,2,1,5,5,0.1,0.057289
500000,500,144,1000,8000,random,2,1,5,5,0.1,0.073891
500000,500,145,1000,8000,random,2,1,5,5,0.1,0.057575
500000,500,146,1000,8000,random,2,1,5,5,0.1,0.057721
500000,500,147,1000,8000,random,2,1,5,5,0.1,0.056952
500000,500,148,1000,8000,random,2,1,5,5,0.1,0.05728
500000,500,149,1000,8000,random,2,1,5,5,0.1,0.057408
500000,500,150,1000,8000,random,2,1,5,5,0.1,0.057427
500000,500,151,1000,8000,random,2,1,5,5,0.1,0.058414
500000,500,152,1000,8000,random,2,1,5,5,0.1,0.057594
500000,500,153,1000,8000,random,2,1,5,5,0.1,0.057241
500000,500,154,1000,8000,random,2,1,5,5,0.1,0.056923
500000,500,155,1000,8000,random,2,1,5,5,0.1,0.089121
500000,500,156,1000,8000,random,2,1,5,5,0.1,0.057358
500000,500,157,1000,8000,random,2,1,5,5,0.1,0.061444
500000,500,158,1000,8000,random,2,1,5,5,0.1,0.068441
500000,500,159,1000,8000,random,2,1,5,5,0.1,0.057473
500000,500,160,1000,8000,random,2,1,5,5,0.1,0.058664
500000,500,161,1000,8000,random,2,1,5,5,0.1,0.062117
500000,500,162,1000,8000,random,2,1,5,5,0.1,0.056963
500000,500,163,1000,8000,random,2,1,5,5,0.1,0.057289
500000,500,164,1000,8000,random,2,1,5,5,0.1,0.058066
500000,500,165,1000,8000,random,2,1,5,5,0.1,0.057219
500000,500,166,1000,8000,random,2,1,5,5,0.1,0.057304
500000,500,167,1000,8000,random,2,1,5,5,0.1,0.057394
500000,500,168,1000,8000,random,2,1,5,5,0.1,0.056997
500000,500,169,1000,8000,random,2,1,5,5,0.1,0.057437
500000,500,170,1000,8000,random,2,1,5,5,0.1,0.057227
500000,500,171,1000,8000,random,2,1,5,5,0.1,0.057634
500000,500,172,1000,8000,random,2,1,5,5,0.1,0.057554
500000,500,173,1000,8000,random,2,1,5,5,0.1,0.05836
500000,500,174,1000,8000,random,2,1,5,5,0.1,0.061538
500000,500,175,1000,8000,random,2,1,5,5,0.1,0.057248
500000,500,176,1000,8000,random,2,1,5,5,0.1,0.057897
500000,500,177,1000,8000,random,2,1,5,5,0.1,0.057632
500000,500,178,1000,8000,random,2,1,5,5,0.1,0.057824
500000,500,179,1000,8000,random,2,1,5,5,0.1,0.057256
500000,500,180,1000,8000,random,2,1,5,5,0.1,0.057127
500000,500,181,1000,8000,random,2,1,5,5,0.1,0.057835
500000,500,182,1000,8000,random,2,1,5,5,0.1,0.05727
500000,500,183,1000,8000,random,2,1,5,5,0.1,0.05758
500000,500,184,1000,8000,random,2,1,5,5,0.1,0.057141
500000,500,185,1000,8000,random,2,1,5,5,0.1,0.088272
500000,500,186,1000,8000,random,2,1,5,5,0.1,0.065742
500000,500,187,1000,8000,random,2,1,5,5,0.1,0.057926
500000,500,188,1000,8000,random,2,1,5,5,0.1,0.058657
500000,500,189,1000,8000,random,2,1,5,5,0.1,0.056746
500000,500,190,1000,8000,random,2,1,5,5,0.1,0.058092
500000,500,191,1000,8000,random,2,1,5,5,0.1,0.05748
500000,500,192,1000,8000,random,2,1,5,5,0.1,0.057568
500000,500,193,1000,8000,random,2,1,5,5,0.1,0.05749
500000,500,194,1000,8000,random,2,1,5,5,0.1,0.057247
500000,500,195,1000,8000,random,2,1,5,5,0.1,0.057446
500000,500,196,1000,8000,random,2,1,5,5,0.1,0.057561
500000,500,197,1000,8000,random,2,1,5,5,0.1,0.089538
500000,500,198,1000,8000,random,2,1,5,5,0.1,0.059741
500000,500,199,1000,8000,random,2,1,5,5,0.1,0.057331
500000,500,200,1000,8000,random,2,1,5,5,0.1,0.057912
500000,500,201,1000,8000,random,2,1,5,5,0.1,0.057006
500000,500,202,1000,8000,random,2,1,5,5,0.1,0.057078
500000,500,203,1000,8000,random,2,1,5,5,0.1,0.057145
500000,500,204,1000,8000,random,2,1,5,5,0.1,0.057504
500000,500,205,1000,8000,random,2,1,5,5,0.1,0.057716
500000,500,206,1000,8000,random,2,1,5,5,0.1,0.057446
500000,500,207,1000,8000,random,2,1,5,5,0.1,0.057185
500000,500,208,1000,8000,random,2,1,5,5,0.1,0.059663
500000,500,209,1000,8000,random,2,1,5,5,0.1,0.088877
500000,500,210,1000,8000,random,2,1,5,5,0.1,0.05805
500000,500,211,1000,8000,random,2,1,5,5,0.1,0.058293
500000,500,212,1000,8000,random,2,1,5,5,0.1,0.058416
500000,500,213,1000,8000,random,2,1,5,5,0.1,0.05848
500000,500,214,1000,8000,random,2,1,5,5,0.1,0.057332
500000,500,215,1000,8000,random,2,1,5,5,0.1,0.05728
500000,500,216,1000,8000,random,2,1,5,5,0.1,0.057525
500000,500,217,1000,8000,random,2,1,5,5,0.1,0.057346
500000,500,218,1000,8000,random,2,1,5,5,0.1,0.057621
500000,500,219,1000,8000,random,2,1,5,5,0.1,0.057165
500000,500,220,1000,8000,random,2,1,5,5,0.1,0.059714
500000,500,221,1000,8000,random,2,1,5,5,0.1,0.057393
500000,500,222,1000,8000,random,2,1,5,5,0.1,0.057518
500000,500,223,1000,8000,random,2,1,5,5,0.1,0.057428
500000,500,224,1000,8000,random,2,1,5,5,0.1,0.057507
500000,500,225,1000,8000,random,2,1,5,5,0.1,0.057508
500000,500,226,1000,8000,random,2,1,5,5,0.1,0.059122
500000,500,227,1000,8000,random,2,1,5,5,0.1,0.057452
500000,500,228,1000,8000,random,2,1,5,5,0.1,0.058559
500000,500,229,1000,8000,random,2,1,5,5,0.1,0.057266
500000,500,230,1000,8000,random,2,1,5,5,0.1,0.057857
500000,500,231,1000,8000,random,2,1,5,5,0.1,0.05852
500000,500,232,1000,8000,random,2,1,5,5,0.1,0.058612
500000,500,233,1000,8000,random,2,1,5,5,0.1,0.057614
500000,500,234,1000,8000,random,2,1,5,5,0.1,0.056962
500000,500,235,1000,8000,random,2,1,5,5,0.1,0.057477
500000,500,236,1000,8000,random,2,1,5,5,0.1,0.059377
500000,500,237,1000,8000,random,2,1,5,5,0.1,0.084294
500000,500,238,1000,8000,random,2,1,5,5,0.1,0.083924
500000,500,239,1000,8000,random,2,1,5,5,0.1,0.05748
500000,500,240,1000,8000,random,2,1,5,5,0.1,0.057349
500000,500,241,1000,8000,random,2,1,5,5,0.1,0.057748
500000,500,242,1000,8000,random,2,1,5,5,0.1,0.057693
500000,500,243,1000,8000,random,2,1,5,5,0.1,0.057178
500000,500,244,1000,8000,random,2,1,5,5,0.1,0.057493
500000,500,245,1000,8000,random,2,1,5,5,0.1,0.05776
500000,500,246,1000,8000,random,2,1,5,5,0.1,0.057477
500000,500,247,1000,8000,random,2,1,5,5,0.1,0.058208
500000,500,248,1000,8000,random,2,1,5,5,0.1,0.058849
500000,500,249,1000,8000,random,2,1,5,5,0.1,0.076063
500000,500,250,1000,8000,random,2,1,5,5,0.1,0.058233
500000,500,251,1000,8000,random,2,1,5,5,0.1,0.057311
500000,500,252,1000,8000,random,2,1,5,5,0.1,0.058131
500000,500,253,1000,8000,random,2,1,5,5,0.1,0.057058
500000,500,254,1000,8000,random,2,1,5,5,0.1,0.058278
500000,500,255,1000,8000,random,2,1,5,5,0.1,0.057928
500000,500,256,1000,8000,random,2,1,5,5,0.1,0.05758
500000,500,257,1000,8000,random,2,1,5,5,0.1,0.058648
500000,500,258,1000,8000,random,2,1,5,5,0.1,0.057442
500000,500,259,1000,8000,random,2,1,5,5,0.1,0.057023
500000,500,260,1000,8000,random,2,1,5,5,0.1,0.058303
500000,500,261,1000,8000,random,2,1,5,5,0.1,0.090655
500000,500,262,1000,8000,random,2,1,5,5,0.1,0.058076
500000,500,263,1000,8000,random,2,1,5,5,0.1,0.058016
500000,500,264,1000,8000,random,2,1,5,5,0.1,0.057133
500000,500,265,1000,8000,random,2,1,5,5,0.1,0.057588
500000,500,266,1000,8000,random,2,1,5,5,0.1,0.058587
500000,500,267,1000,8000,random,2,1,5,5,0.1,0.057914
500000,500,268,1000,8000,random,2,1,5,5,0.1,0.057676
500000,500,269,1000,8000,random,2,1,5,5,0.1,0.057291
500000,500,270,1000,8000,random,2,1,5,5,0.1,0.059138
500000,500,271,1000,8000,random,2,1,5,5,0.1,0.057611
500000,500,272,1000,8000,random,2,1,5,5,0.1,0.072681
500000,500,273,1000,8000,random,2,1,5,5,0.1,0.068306
500000,500,274,1000,8000,random,2,1,5,5,0.1,0.057367
500000,500,275,1000,8000,random,2,1,5,5,0.1,0.057593
500000,500,276,1000,8000,random,2,1,5,5,0.1,0.061185
500000,500,277,1000,8000,random,2,1,5,5,0.1,0.057298
500000,500,278,1000,8000,random,2,1,5,5,0.1,0.057921
500000,500,279,1000,8000,random,2,1,5,5,0.1,0.057134
500000,500,280,1000,8000,random,2,1,5,5,0.1,0.057134
500000,500,281,1000,8000,random,2,1,5,5,0.1,0.058334
500000,500,282,1000,8000,random,2,1,5,5,0.1,0.057083
500000,500,283,1000,8000,random,2,1,5,5,0.1,0.057592
500000,500,284,1000,8000,random,2,1,5,5,0.1,0.088183
500000,500,285,1000,8000,random,2,1,5,5,0.1,0.058018
500000,500,286,1000,8000,random,2,1,5,5,0.1,0.058065
500000,500,287,1000,8000,random,2,1,5,5,0.1,0.056964
500000,500,288,1000,8000,random,2,1,5,5,0.1,0.057402
500000,500,289,1000,8000,random,2,1,5,5,0.1,0.057455
500000,500,290,1000,8000,random,2,1,5,5,0.1,0.057698
500000,500,291,1000,8000,random,2,1,5,5,0.1,0.057678
500000,500,292,1000,8000,random,2,1,5,5,0.1,0.056838
500000,500,293,1000,8000,random,2,1,5,5,0.1,0.057358
500000,500,294,1000,8000,random,2,1,5,5,0.1,0.057423
500000,500,295,1000,8000,random,2,1,5,5,0.1,0.057987
500000,500,296,1000,8000,random,2,1,5,5,0.1,0.058176
500000,500,297,1000,8000,random,2,1,5,5,0.1,0.05759
500000,500,298,1000,8000,random,2,1,5,5,0.1,0.058116
500000,500,299,1000,8000,random,2,1,5,5,0.1,0.05765
500000,500,300,1000,8000,random,2,1,5,5,0.1,0.057485
500000,500,301,1000,8000,random,2,1,5,5,0.1,0.084963
500000,500,302,1000,8000,random,2,1,5,5,0.1,0.057618
500000,500,303,1000,8000,random,2,1,5,5,0.1,0.057828
500000,500,304,1000,8000,random,2,1,5,5,0.1,0.057984
500000,500,305,1000,8000,random,2,1,5,5,0.1,0.057564
500000,500,306,1000,8000,random,2,1,5,5,0.1,0.05743
500000,500,307,1000,8000,random,2,1,5,5,0.1,0.057256
500000,500,308,1000,8000,random,2,1,5,5,0.1,0.057461
500000,500,309,1000,8000,random,2,1,5,5,0.1,0.059365
500000,500,310,1000,8000,random,2,1,5,5,0.1,0.05905
500000,500,311,1000,8000,random,2,1,5,5,0.1,0.056923
500000,500,312,1000,8000,random,2,1,5,5,0.1,0.057447
500000,500,313,1000,8000,random,2,1,5,5,0.1,0.060448
500000,500,314,1000,8000,random,2,1,5,5,0.1,0.057048
500000,500,315,1000,8000,random,2,1,5,5,0.1,0.057912
500000,500,316,1000,8000,random,2,1,5,5,0.1,0.057487
500000,500,317,1000,8000,random,2,1,5,5,0.1,0.057218
500000,500,318,1000,8000,random,2,1,5,5,0.1,0.059092
500000,500,319,1000,8000,random,2,1,5,5,0.1,0.057169
500000,500,320,1000,8000,random,2,1,5,5,0.1,0.058139
500000,500,321,1000,8000,random,2,1,5,5,0.1,0.057866
500000,500,322,1000,8000,random,2,1,5,5,0.1,0.057414
500000,500,323,1000,8000,random,2,1,5,5,0.1,0.056821
500000,500,324,1000,8000,random,2,1,5,5,0.1,0.057796
500000,500,325,1000,8000,random,2,1,5,5,0.1,0.064366
500000,500,326,1000,8000,random,2,1,5,5,0.1,0.057233
500000,500,327,1000,8000,random,2,1,5,5,0.1,0.057811
500000,500,328,1000,8000,random,2,1,5,5,0.1,0.057724
500000,500,329,1000,8000,random,2,1,5,5,0.1,0.057389
500000,500,330,1000,8000,random,2,1,5,5,0.1,0.058003
500000,500,331,1000,8000,random,2,1,5,5,0.1,0.058752
500000,500,332,1000,8000,random,2,1,5,5,0.1,0.058118
500000,500,333,1000,8000,random,2,1,5,5,0.1,0.058306
500000,500,334,1000,8000,random,2,1,5,5,0.1,0.057449
500000,500,335,1000,8000,random,2,1,5,5,0.1,0.057527
500000,500,336,1000,8000,random,2,1,5,5,0.1,0.061578
500000,500,337,1000,8000,random,2,1,5,5,0.1,0.058041
500000,500,338,1000,8000,random,2,1,5,5,0.1,0.057565
500000,500,339,1000,8000,random,2,1,5,5,0.1,0.057387
500000,500,340,1000,8000,random,2,1,5,5,0.1,0.058919
500000,500,341,1000,8000,random,2,1,5,5,0.1,0.05705
500000,500,342,1000,8000,random,2,1,5,5,0.1,0.057237
500000,500,343,1000,8000,random,2,1,5,5,0.1,0.056851
500000,500,344,1000,8000,random,2,1,5,5,0.1,0.0589
500000,500,345,1000,8000,random,2,1,5,5,0.1,0.057433
500000,500,346,1000,8000,random,2,1,5,5,0.1,0.057608
500000,500,347,1000,8000,random,2,1,5,5,0.1,0.057781
500000,500,348,1000,8000,random,2,1,5,5,0.1,0.089645
500000,500,349,1000,8000,random,2,1,5,5,0.1,0.059911
500000,500,350,1000,8000,random,2,1,5,5,0.1,0.057591
500000,500,351,1000,8000,random,2,1,5,5,0.1,0.057132
500000,500,352,1000,8000,random,2,1,5,5,0.1,0.057683
500000,500,353,1000,8000,random,2,1,5,5,0.1,0.057698
500000,500,354,1000,8000,random,2,1,5,5,0.1,0.057579
500000,500,355,1000,8000,random,2,1,5,5,0.1,0.057206
500000,500,356,1000,8000,random,2,1,5,5,0.1,0.05805
500000,500,357,1000,8000,random,2,1,5,5,0.1,0.057158
500000,500,358,1000,8000,random,2,1,5,5,0.1,0.057167
500000,500,359,1000,8000,random,2,1,5,5,0.1,0.056908
500000,500,360,1000,8000,random,2,1,5,5,0.1,0.05716
500000,500,361,1000,8000,random,2,1,5,5,0.1,0.057371
500000,500,362,1000,8000,random,2,1,5,5,0.1,0.059098
500000,500,363,1000,8000,random,2,1,5,5,0.1,0.057559
500000,500,364,1000,8000,random,2,1,5,5,0.1,0.057825
500000,500,365,1000,8000,random,2,1,5,5,0.1,0.067645
500000,500,366,1000,8000,random,2,1,5,5,0.1,0.05813
500000,500,367,1000,8000,random,2,1,5,5,0.1,0.057347
500000,500,368,1000,8000,random,2,1,5,5,0.1,0.057467
500000,500,369,1000,8000,random,2,1,5,5,0.1,0.057883
500000,500,370,1000,8000,random,2,1,5,5,0.1,0.057112
500000,500,371,1000,8000,random,2,1,5,5,0.1,0.058237
500000,500,372,1000,8000,random,2,1,5,5,0.1,0.057201
500000,500,373,1000,8000,random,2,1,5,5,0.1,0.058561
500000,500,374,1000,8000,random,2,1,5,5,0.1,0.057927
500000,500,375,1000,8000,random,2,1,5,5,0.1,0.057944
500000,500,376,1000,8000,random,2,1,5,5,0.1,0.057674
500000,500,377,1000,8000,random,2,1,5,5,0.1,0.089983
500000,500,378,1000,8000,random,2,1,5,5,0.1,0.057673
500000,500,379,1000,8000,random,2,1,5,5,0.1,0.057406
500000,500,380,1000,8000,random,2,1,5,5,0.1,0.057295
500000,500,381,1000,8000,random,2,1,5,5,0.1,0.057612
500000,500,382,1000,8000,random,2,1,5,5,0.1,0.061702
500000,500,383,1000,8000,random,2,1,5,5,0.1,0.057306
500000,500,384,1000,8000,random,2,1,5,5,0.1,0.057161
500000,500,385,1000,8000,random,2,1,5,5,0.1,0.056937
500000,500,386,1000,8000,random,2,1,5,5,0.1,0.057701
500000,500,387,1000,8000,random,2,1,5,5,0.1,0.057523
500000,500,388,1000,8000,random,2,1,5,5,0.1,0.060707
500000,500,389,1000,8000,random,2,1,5,5,0.1,0.060398
500000,500,390,1000,8000,random,2,1,5,5,0.1,0.057596
500000,500,391,1000,8000,random,2,1,5,5,0.1,0.057428
500000,500,392,1000,8000,random,2,1,5,5,0.1,0.057559
500000,500,393,1000,8000,random,2,1,5,5,0.1,0.05726
500000,500,394,1000,8000,random,2,1,5,5,0.1,0.057876
500000,500,395,1000,8000,random,2,1,5,5,0.1,0.057167
500000,500,396,1000,8000,random,2,1,5,5,0.1,0.057262
500000,500,397,1000,8000,random,2,1,5,5,0.1,0.057351
500000,500,398,1000,8000,random,2,1,5,5,0.1,0.057615
500000,500,399,1000,8000,random,2,1,5,5,0.1,0.058048
500000,500,400,1000,8000,random,2,1,5,5,0.1,0.069466
500000,500,401,1000,8000,random,2,1,5,5,0.1,0.079294
500000,500,402,1000,8000,random,2,1,5,5,0.1,0.057263
500000,500,403,1000,8000,random,2,1,5,5,0.1,0.05766
500000,500,404,1000,8000,random,2,1,5,5,0.1,0.057603
500000,500,405,1000,8000,random,2,1,5,5,0.1,0.058892
500000,500,406,1000,8000,random,2,1,5,5,0.1,0.057431
500000,500,407,1000,8000,random,2,1,5,5,0.1,0.057628
500000,500,408,1000,8000,random,2,1,5,5,0.1,0.056981
500000,500,409,1000,8000,random,2,1,5,5,0.1,0.05702
500000,500,410,1000,8000,random,2,1,5,5,0.1,0.057009
500000,500,411,1000,8000,random,2,1,5,5,0.1,0.057341
500000,500,412,1000,8000,random,2,1,5,5,0.1,0.089612
500000,500,413,1000,8000,random,2,1,5,5,0.1,0.088588
500000,500,414,1000,8000,random,2,1,5,5,0.1,0.05701
500000,500,415,1000,8000,random,2,1,5,5,0.1,0.057608
500000,500,416,1000,8000,random,2,1,5,5,0.1,0.05748
500000,500,417,1000,8000,random,2,1,5,5,0.1,0.059466
500000,500,418,1000,8000,random,2,1,5,5,0.1,0.057048
500000,500,419,1000,8000,random,2,1,5,5,0.1,0.057134
500000,500,420,1000,8000,random,2,1,5,5,0.1,0.057102
500000,500,421,1000,8000,random,2,1,5,5,0.1,0.057059
500000,500,422,1000,8000,random,2,1,5,5,0.1,0.057351
500000,500,423,1000,8000,random,2,1,5,5,0.1,0.0575
500000,500,424,1000,8000,random,2,1,5,5,0.1,0.058408
500000,500,425,1000,8000,random,2,1,5,5,0.1,0.057362
500000,500,426,1000,8000,random,2,1,5,5,0.1,0.057563
500000,500,427,1000,8000,random,2,1,5,5,0.1,0.057259
500000,500,428,1000,8000,random,2,1,5,5,0.1,0.057218
500000,500,429,1000,8000,random,2,1,5,5,0.1,0.087259
500000,500,430,1000,8000,random,2,1,5,5,0.1,0.064478
500000,500,431,1000,8000,random,2,1,5,5,0.1,0.057037
500000,500,432,1000,8000,random,2,1,5,5,0.1,0.059422
500000,500,433,1000,8000,random,2,1,5,5,0.1,0.057272
500000,500,434,1000,8000,random,2,1,5,5,0.1,0.057638
500000,500,435,1000,8000,random,2,1,5,5,0.1,0.057224
500000,500,436,1000,8000,random,2,1,5,5,0.1,0.057045
500000,500,437,1000,8000,random,2,1,5,5,0.1,0.057141
500000,500,438,1000,8000,random,2,1,5,5,0.1,0.057158
500000,500,439,1000,8000,random,2,1,5,5,0.1,0.056748
500000,500,440,1000,8000,random,2,1,5,5,0.1,0.057191
500000,500,441,1000,8000,random,2,1,5,5,0.1,0.060735
500000,500,442,1000,8000,random,2,1,5,5,0.1,0.057998
500000,500,443,1000,8000,random,2,1,5,5,0.1,0.05759
500000,500,444,1000,8000,random,2,1,5,5,0.1,0.057879
500000,500,445,1000,8000,random,2,1,5,5,0.1,0.057766
500000,500,446,1000,8000,random,2,1,5,5,0.1,0.062441
500000,500,447,1000,8000,random,2,1,5,5,0.1,0.057902
500000,500,448,1000,8000,random,2,1,5,5,0.1,0.056985
500000,500,449,1000,8000,random,2,1,5,5,0.1,0.057001
500000,500,450,1000,8000,random,2,1,5,5,0.1,0.057451
500000,500,451,1000,8000,random,2,1,5,5,0.1,0.056866
500000,500,452,1000,8000,random,2,1,5,5,0.1,0.057509
500000,500,453,1000,8000,random,2,1,5,5,0.1,0.059831
500000,500,454,1000,8000,random,2,1,5,5,0.1,0.057347
500000,500,455,1000,8000,random,2,1,5,5,0.1,0.057729
500000,500,456,1000,8000,random,2,1,5,5,0.1,0.057403
500000,500,457,1000,8000,random,2,1,5,5,0.1,0.058107
500000,500,458,1000,8000,random,2,1,5,5,0.1,0.057614
500000,500,459,1000,8000,random,2,1,5,5,0.1,0.057081
500000,500,460,1000,8000,random,2,1,5,5,0.1,0.05734
500000,500,461,1000,8000,random,2,1,5,5,0.1,0.057124
500000,500,462,1000,8000,random,2,1,5,5,0.1,0.057381
500000,500,463,1000,8000,random,2,1,5,5,0.1,0.05758
500000,500,464,1000,8000,random,2,1,5,5,0.1,0.057757
500000,500,465,1000,8000,random,2,1,5,5,0.1,0.058174
500000,500,466,1000,8000,random,2,1,5,5,0.1,0.057525
500000,500,467,1000,8000,random,2,1,5,5,0.1,0.057757
500000,500,468,1000,8000,random,2,1,5,5,0.1,0.057012
500000,500,469,1000,8000,random,2,1,5,5,0.1,0.057456
500000,500,470,1000,8000,random,2,1,5,5,0.1,0.057188
500000,500,471,1000,8000,random,2,1,5,5,0.1,0.057307
500000,500,472,1000,8000,random,2,1,5,5,0.1,0.056935
500000,500,473,1000,8000,random,2,1,5,5,0.1,0.057333
500000,500,474,1000,8000,random,2,1,5,5,0.1,0.057135
500000,500,475,1000,8000,random,2,1,5,5,0.1,0.057242
500000,500,476,1000,8000,random,2,1,5,5,0.1,0.057422
500000,500,477,1000,8000,random,2,1,5,5,0.1,0.088172
500000,500,478,1000,8000,random,2,1,5,5,0.1,0.057134
500000,500,479,1000,8000,random,2,1,5,5,0.1,0.05739
500000,500,480,1000,8000,random,2,1,5,5,0.1,0.058435
500000,500,481,1000,8000,random,2,1,5,5,0.1,0.057119
500000,500,482,1000,8000,random,2,1,5,5,0.1,0.057257
500000,500,483,1000,8000,random,2,1,5,5,0.1,0.057448
500000,500,484,1000,8000,random,2,1,5,5,0.1,0.057878
500000,500,485,1000,8000,random,2,1,5,5,0.1,0.057379
500000,500,486,1000,8000,random,2,1,5,5,0.1,0.057023
500000,500,487,1000,8000,random,2,1,5,5,0.1,0.057055
500000,500,488,1000,8000,random,2,1,5,5,0.1,0.057498
500000,500,489,1000,8000,random,2,1,5,5,0.1,0.056997
500000,500,490,1000,8000,random,2,1,5,5,0.1,0.057017
500000,500,491,1000,8000,random,2,1,5,5,0.1,0.057242
500000,500,492,1000,8000,random,2,1,5,5,0.1,0.057098
500000,500,493,1000,8000,random,2,1,5,5,0.1,0.057921
500000,500,494,1000,8000,random,2,1,5,5,0.1,0.087775
500000,500,495,1000,8000,random,2,1,5,5,0.1,0.057886
500000,500,496,1000,8000,random,2,1,5,5,0.1,0.056901
500000,500,497,1000,8000,random,2,1,5,5,0.1,0.05743
500000,500,498,1000,8000,random,2,1,5,5,0.1,0.058214
500000,500,499,1000,8000,random,2,1,5,5,0.1,0.057222
1000000,10,0,100000,800000,sequential,0,1,1,1,1,0.470525
1000000,10,1,100000,800000,sequential,0,1,1,1,1,0.493723
1000000,10,2,100000,800000,sequential,0,1,1,1,1,0.493631
1000000,10,3,100000,800000,sequential,0,1,1,1,1,0.490758
1000000,10,4,100000,800000,sequential,0,1,1,1,1,0.494614
1000000,10,5,100000,800000,sequential,0,1,1,1,1,0.496426
1000000,10,6,100000,800000,sequential,0,1,1,1,1,0.479044
1000000,10,7,100000,800000,sequential,0,1,1,1,1,0.497698
1000000,10,8,100000,800000,sequential,0,1,1,1,1,0.498231
1000000,10,9,100000,800000,sequential,0,1,1,1,1,0.494769
1000000,10,0,100000,800000,sequential,0,1,5,5,1,1.77206
1000000,10,1,100000,800000,sequential,0,1,5,5,1,1.77343
1000000,10,2,100000,800000,sequential,0,1,5,5,1,1.7666
1000000,10,3,100000,800000,sequential,0,1,5,5,1,1.77327
1000000,10,4,100000,800000,sequential,0,1,5,5,1,1.80155
1000000,10,5,100000,800000,sequential,0,1,5,5,1,1.75953
1000000,10,6,100000,800000,sequential,0,1,5,5,1,1.75953
1000000,10,7,100000,800000,sequential,0,1,5,5,1,1.77042
1000000,10,8,100000,800000,sequential,0,1,5,5,1,1.77143
1000000,10,9,100000,800000,sequential,0,1,5,5,1,1.7573
1000000,10,0,100000,800000,strided,1,8,1,1,0.5,0.740357
1000000,10,1,100000,800000,strided,1,8,1,1,0.5,0.742103
1000000,10,2,100000,800000,strided,1,8,1,1,0.5,0.778538
1000000,10,3,100000,800000,strided,1,8,1,1,0.5,0.742706
1000000,10,4,100000,800000,strided,1,8,1,1,0.5,0.731851
1000000,10,5,100000,800000,strided,1,8,1,1,0.5,0.743043
1000000,10,6,100000,800000,strided,1,8,1,1,0.5,0.734877
